DDInter85	DDInter1612	2
DDInter85	DDInter1678	3
DDInter85	DDInter1692	 monobasic (p32)"
DDInter85	DDInter1713	2
DDInter85	DDInter1715	2
DDInter1716	DDInter85	2
DDInter85	DDInter1725	2
DDInter85	DDInter1735	3
DDInter85	DDInter1757	2
DDInter85	DDInter1763	3
DDInter1796	DDInter85	2
DDInter85	DDInter1822	2
DDInter1836	DDInter85	2
DDInter1855	DDInter85	2
DDInter85	DDInter1861	2
DDInter85	DDInter1866	2
DDInter85	DDInter1890	2
DDInter85	DDInter1902	2
DDInter85	DDInter1912	2
DDInter1916	DDInter85	2
DDInter85	DDInter1922	2
DDInter1946	DDInter85	1
DDInter1967	DDInter85	3
DDInter1968	DDInter85	2
DDInter1665	DDInter64	2
DDInter1855	DDInter64	2
DDInter66	DDInter1713	2
DDInter66	DDInter1725	2
DDInter66	DDInter1916	2
DDInter68	DDInter1665	2
DDInter68	DDInter1783	1
DDInter68	DDInter1855	2
DDInter1725	DDInter73	2
DDInter1783	DDInter73	2
DDInter1784	DDInter73	2
DDInter1826	DDInter73	2
DDInter73	DDInter1828	2
DDInter1622	DDInter76	2
DDInter76	DDInter1646	2
DDInter1675	DDInter76	3
DDInter1811	DDInter76	2
DDInter1881	DDInter76	2
DDInter78	DDInter1615	2
DDInter78	DDInter1647	2
DDInter78	DDInter1665	3
DDInter78	DDInter1826	2
DDInter78	DDInter1828	2
DDInter1886	DDInter78	2
DDInter79	DDInter1675	3
DDInter79	DDInter1855	2
DDInter1881	DDInter79	2
DDInter177	DDInter1646	2
DDInter177	DDInter1679	2
DDInter177	DDInter1826	2
DDInter177	DDInter1828	2
DDInter336	DDInter1713	2
DDInter336	DDInter1725	2
DDInter336	DDInter1826	2
DDInter336	DDInter1828	2
DDInter336	DDInter1857	2
DDInter336	DDInter1916	2
DDInter1915	DDInter632	2
DDInter1915	DDInter706	2
DDInter934	DDInter1915	2
DDInter1915	DDInter929	2
DDInter1915	DDInter928	2
DDInter1915	DDInter930	2
